Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
2,"A Kamienski, CP Bezemer","An empirical study of Q&A websites for game developers",2021,"Empirical Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-021-10014-4","https://scholar.google.com/scholar?cites=5101655123046109397&as_sdt=2005&sciodt=2007&hl=en",37,"2022-09-05 09:28:12","HTML","10.1007/s10664-021-10014-4","","",,,,,2,2.00,1,2,1,"… The code and data used in this study can be found online in our replication package. Footnote 7 … A list of the surveyed communities is available online in our replication package. …","https://link.springer.com/article/10.1007/s10664-021-10014-4","https://scholar.google.com/scholar?q=related:1RC3_024zEYJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
1,"A Vescan, A Pintea, L Linsbauer, A Egyed","Genetic programming for feature model synthesis: a replication study",2021,"… Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-021-09947-7","https://scholar.google.com/scholar?cites=6945489794942027590&as_sdt=2005&sciodt=2007&hl=en",38,"2022-09-05 09:28:12","HTML","10.1007/s10664-021-09947-7","","",,,,,1,1.00,0,4,1,"… We provide the set of used feature models in our experiments in the replication package. Footnote 2 The first experiment considered 10 different feature models, each of them having 10 …","https://link.springer.com/article/10.1007/s10664-021-09947-7","https://scholar.google.com/scholar?q=related:RseecitWY2AJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
38,"Y Zeng, J Chen, W Shang, THP Chen","Studying the characteristics of logging practices in mobile apps: a case study on f-droid",2019,"Empirical Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-019-09687-9","https://scholar.google.com/scholar?cites=9950400538389421646&as_sdt=2005&sciodt=2007&hl=en",39,"2022-09-05 09:28:12","","10.1007/s10664-019-09687-9","","",,,,,38,12.67,10,4,3,"… The details of our logging statement identification script are available in our replication package. Footnote 4 … The detailed categorization can be found in our replication package. …","https://users.encs.concordia.ca/~shang/pubs/Zeng2019_Article_StudyingTheCharacteristicsOfLo.pdf","https://scholar.google.com/scholar?q=related:Tp6O95HsFooJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
237,"E Kalliamvakou, G Gousios, K Blincoe, L Singer…","An in-depth study of the promises and perils of mining GitHub",2016,"… Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-015-9393-5","https://scholar.google.com/scholar?cites=7379077380396180065&as_sdt=2005&sciodt=2007&hl=en",40,"2022-09-05 09:28:12","","10.1007/s10664-015-9393-5","","",,,,,237,39.50,47,5,6,"… To ameliorate these threats, we provide a replication package for our study. The package contains the results of our manual analysis as well as other data and scripts used in this work. …","https://www.researchgate.net/profile/Kelly-Blincoe/publication/281401524_The_Promises_and_Perils_of_Mining_GitHub_Extended_Version/links/57c757ef08aec24de042ab07/The-Promises-and-Perils-of-Mining-GitHub-Extended-Version.pdf","https://scholar.google.com/scholar?q=related:YWKiDMi_Z2YJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
1,"I Saidani, A Ouni, M Ahasanuzzaman, S Hassan…","Tracking bad updates in mobile apps: a search-based approach",2022,"… Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-022-10125-6","https://scholar.google.com/scholar?cites=3548866749038438660&as_sdt=2005&sciodt=2007&hl=en",41,"2022-09-05 09:28:12","","10.1007/s10664-022-10125-6","","",,,,,1,1.00,0,5,1,"… Replication Package We provide our replication package containing all the materials to … material in our online replication package (Dataset for bad releases detection 2021). …","https://safwathassan.com/publications/Bad_Updates_Search_Base.pdf","https://scholar.google.com/scholar?q=related:BKmha4EbQDEJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
1,"S Henning, W Hasselbring","A configurable method for benchmarking scalability of cloud-native applications",2022,"Empirical Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-022-10162-1","https://scholar.google.com/scholar?cites=11812752100844094603&as_sdt=2005&sciodt=2007&hl=en",42,"2022-09-05 09:28:12","HTML","10.1007/s10664-022-10162-1","","",,,,,1,1.00,1,2,1,"… Replication Package We provide a replication package and the collected data of our … Our replication package includes the Theodolite Executions (see Section 6.2) used in our …","https://link.springer.com/article/10.1007/s10664-022-10162-1",""
13,"R Heumüller, S Nielebock, J Krüger…","Publish or perish, but do not forget your software artifacts",2020,"… Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-020-09851-6","https://scholar.google.com/scholar?cites=1152363193356849197&as_sdt=2005&sciodt=2007&hl=en",43,"2022-09-05 09:28:12","HTML","10.1007/s10664-020-09851-6","","",,,,,13,6.50,3,4,2,"… We provide a public replication package comprising our dataset and all analysis scripts on … To prepare for this session, authors had to create a special replication package as a virtual …","https://link.springer.com/article/10.1007/s10664-020-09851-6","https://scholar.google.com/scholar?q=related:LRBFCDgE_g8J:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
2,"M Schröder, J Cito","An empirical investigation of command-line customization",2022,"Empirical Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-021-10036-y","https://scholar.google.com/scholar?cites=10649355489085675841&as_sdt=2005&sciodt=2007&hl=en",44,"2022-09-05 09:28:12","HTML","10.1007/s10664-021-10036-y","","",,,,,2,2.00,1,2,1,"… The raw unparsed database is available in our replication package. … We provide a comprehensive replication package and see potential for future work based on our dataset and …","https://link.springer.com/article/10.1007/s10664-021-10036-y","https://scholar.google.com/scholar?q=related:QdnOBWUcypMJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
40,"S Ruangwan, P Thongtanunam, A Ihara…","The impact of human factors on the participation decision of reviewers in modern code review",2019,"… Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-018-9646-1","https://scholar.google.com/scholar?cites=4346753423992596253&as_sdt=2005&sciodt=2007&hl=en",45,"2022-09-05 09:28:12","","10.1007/s10664-018-9646-1","","",,,,,40,13.33,10,4,3,"… We describe our approach of retrieving the developer email addresses in a replication package… To facilitate future work, we provide a replication package of R scripts online. Footnote 23 …","https://arxiv.org/pdf/1806.10277","https://scholar.google.com/scholar?q=related:HadKgzXFUjwJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
3,"NA Ernst, JC Carver, D Mendez…","Understanding peer review of software engineering papers",2021,"… Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-021-10005-5","https://scholar.google.com/scholar?cites=11556489060108880184&as_sdt=2005&sciodt=2007&hl=en",46,"2022-09-05 09:28:12","","10.1007/s10664-021-10005-5","","",,,,,3,3.00,1,4,1,"… email (detailed in the replication package). This sampling frame … Our replication package includes the survey questions, the … two authors is available as part of the replication package. …","https://arxiv.org/pdf/2009.01209","https://scholar.google.com/scholar?q=related:OEl6PpLlYKAJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
57,"C Vassallo, S Panichella, F Palomba, S Proksch…","How developers engage with static analysis tools in different contexts",2020,"… Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-019-09750-5","https://scholar.google.com/scholar?cites=10394902106589670074&as_sdt=2005&sciodt=2007&hl=en",47,"2022-09-05 09:28:12","","10.1007/s10664-019-09750-5","","",,,,,57,28.50,11,5,2,"… process, we include links to our posts in our replication package (Vassallo et al. 2019). … of our findings, as available in our replication package. The main results of our investigation are …","https://www.zora.uzh.ch/id/eprint/198331/1/VassalloASATsEMSE2020.pdf","https://scholar.google.com/scholar?q=related:uqo8MmQcQpAJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
82,"N Juristo, S Vegas","The role of non-exact replications in software engineering experiments",2011,"Empirical Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-010-9141-9","https://scholar.google.com/scholar?cites=17842354603175105380&as_sdt=2005&sciodt=2007&hl=en",48,"2022-09-05 09:28:12","","10.1007/s10664-010-9141-9","","",,,,,82,7.45,41,2,11,"… The information that a replication package should contain has evolved over the years, as shown in (Conradi et al. 2001), (Kamsties and Lott 1995b), (Roper et al. 1997), (Shull 1998). …","","https://scholar.google.com/scholar?q=related:ZNPOjvrGnPcJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
10,"L Liao, J Chen, H Li, Y Zeng, W Shang, J Guo…","Using black-box performance models to detect performance regressions under varying workloads: an empirical study",2020,"… Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-020-09866-z","https://scholar.google.com/scholar?cites=7837430960135643316&as_sdt=2005&sciodt=2007&hl=en",49,"2022-09-05 09:28:12","","10.1007/s10664-020-09866-z","","",,,,,10,5.00,1,7,2,"… CPU usage values, are shared in our replication package. … action that are sent to each version in our replication package. … entire test time period is reported in the replication package. …","https://users.encs.concordia.ca/~l_lizhi/2021_icse_jf.pdf","https://scholar.google.com/scholar?q=related:tKCICu8lxGwJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
69,"J Davies, DM German, MW Godfrey…","Software bertillonage",2013,"… Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-012-9199-7","https://scholar.google.com/scholar?cites=6213861401970147927&as_sdt=2005&sciodt=2007&hl=en",50,"2022-09-05 09:28:12","","10.1007/s10664-012-9199-7","","",,,,,69,7.67,17,4,9,"… provenance phase using 81 jars from the other project’s replication package. Footnote 13 … The source code is available to download from our replication package: http://juliusdavies.ca/…","https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.715.9254&rep=rep1&type=pdf","https://scholar.google.com/scholar?q=related:VwLxywUSPFYJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
5,"RS Farias, RM de Souza, JD McGregor…","Designing smart city mobile applications",2019,"… Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-019-09723-8","https://scholar.google.com/scholar?cites=17810032293571437894&as_sdt=2005&sciodt=2007&hl=en",51,"2022-09-05 09:28:12","","10.1007/s10664-019-09723-8","","",,,,,5,1.67,1,4,3,"… details of the design and execution of the case study and reverse-engineering are described in our complementary material site Footnote 1 , which provides a full replication package of …","","https://scholar.google.com/scholar?q=related:RqWPaALyKfcJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
21,"B Chen, ZMJ Jiang","Extracting and studying the Logging-Code-Issue-Introducing changes in Java-based large-scale open source software systems",2019,"Empirical Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-019-09690-0","https://scholar.google.com/scholar?cites=11588547974695262044&as_sdt=2005&sciodt=2007&hl=en",52,"2022-09-05 09:28:12","","10.1007/s10664-019-09690-0","","",,,,,21,7.00,11,2,3,"… to ten years of development history (The replication package 2018). Such a dataset, which is … We obtained the LCAnalyzer from Replication Package for the LCAnalyzer work (2018) and …","https://www.eecs.yorku.ca/~chenfsd/resources/emse2019_chen.pdf","https://scholar.google.com/scholar?q=related:XJdI9vvK0qAJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
67,"Q Huang, X Xia, D Lo","Revisiting supervised and unsupervised models for effort-aware just-in-time defect prediction",2019,"Empirical Software Engineering","Springer","https://link.springer.com/article/10.1007/s10664-018-9661-2","https://scholar.google.com/scholar?cites=6317789450858072963&as_sdt=2005&sciodt=2007&hl=en",53,"2022-09-05 09:28:12","","10.1007/s10664-018-9661-2","","",,,,,67,22.33,22,3,3,"Effort-aware just-in-time (JIT) defect prediction aims at finding more defective software changes with limited code inspection cost. Traditionally, supervised models have been used; …","https://ink.library.smu.edu.sg/cgi/viewcontent.cgi?article=5358&context=sis_research","https://scholar.google.com/scholar?q=related:gwsbUAhMrVcJ:scholar.google.com/&scioq=source:%22empirical+software+engineering%22+%22replication+package%22&hl=en&as_sdt=2007&as_ylo=2002&as_yhi=2022"
